contest_id,problem_index,name,tags,rating
771,B,Bear and Different Names,"['constructive algorithms', 'greedy']",1500
771,A,Bear and Friendship Condition,"['dfs and similar', 'dsu', 'graphs']",1500
770,D,Draw Brackets!,"['*special', 'implementation']",1400
770,C,Online Courses In BSU,"['*special', 'dfs and similar', 'graphs', 'implementation']",1500
770,B,Maximize Sum of Digits,"['*special', 'implementation', 'math']",1300
770,A,New Password,"['*special', 'implementation']",800
769,D,k-Interesting Pairs Of Integers,"['*special', 'bitmasks', 'brute force', 'meet-in-the-middle']",1700
769,C,Cycle In Maze,"['*special', 'dfs and similar', 'graphs', 'greedy', 'shortest paths']",1700
769,B,News About Credit,"['*special', 'greedy', 'two pointers']",1200
769,A,Year of University Entrance,"['*special', 'implementation', 'sortings']",800
768,G,The Winds of Winter,"['binary search', 'data structures']",3300
768,F,Barrels and boxes,"['brute force', 'combinatorics', 'math', 'number theory', 'probabilities']",2300
768,E,Game of Stones,"['bitmasks', 'dp', 'games']",2100
768,D,Jon and Orbs,"['dp', 'math', 'probabilities']",2200
768,C,Jon Snow and his Favourite Number,"['brute force', 'dp', 'implementation', 'sortings']",1800
768,B,Code For 1,"['constructive algorithms', 'dfs and similar', 'divide and conquer']",1600
768,A,Oath of the Night's Watch,"['constructive algorithms', 'sortings']",900
767,E,Change-free,['greedy'],2400
767,D,Cartons of milk,"['binary search', 'data structures', 'greedy', 'sortings', 'two pointers']",2100
767,C,Garland,"['dfs and similar', 'graphs', 'greedy', 'trees']",2000
767,B,The Queue,"['brute force', 'greedy']",2100
767,A,Snacktower,"['data structures', 'implementation']",1100
766,E,Mahmoud and a xor trip,"['bitmasks', 'constructive algorithms', 'data structures', 'dfs and similar', 'dp', 'math', 'trees']",2100
766,D,Mahmoud and a Dictionary,"['data structures', 'dfs and similar', 'dp', 'dsu', 'graphs']",2000
766,C,Mahmoud and a Message,"['brute force', 'dp', 'greedy', 'strings']",1700
766,B,Mahmoud and a Triangle,"['constructive algorithms', 'geometry', 'greedy', 'math', 'number theory', 'sortings']",1000
766,A,Mahmoud and Longest Uncommon Subsequence,"['constructive algorithms', 'strings']",1000
765,G,"Math, math everywhere","['brute force', 'dp', 'math', 'meet-in-the-middle', 'number theory']",3200
765,F,Souvenirs,['data structures'],3100
765,E,Tree Folding,"['dfs and similar', 'dp', 'greedy', 'implementation', 'trees']",2200
765,D,Artsem and Saunders,"['constructive algorithms', 'dsu', 'math']",1700
765,C,Table Tennis Game 2,['math'],1200
765,B,Code obfuscation,"['greedy', 'implementation', 'strings']",1100
765,A,Neverending competitions,"['implementation', 'math']",900
764,B,Timofey and cubes,"['constructive algorithms', 'implementation']",900
764,A,Taymyr is calling you,"['brute force', 'implementation', 'math']",800
763,E,Timofey and our friends animals,"['data structures', 'divide and conquer', 'dsu']",2900
763,D,Timofey and a flat tree,"['data structures', 'graphs', 'hashing', 'shortest paths', 'trees']",2900
763,C,Timofey and remoduling,"['brute force', 'implementation', 'math', 'number theory']",2600
763,B,Timofey and rectangles,"['constructive algorithms', 'geometry']",2100
763,A,Timofey and a tree,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']",1600
762,F,Tree nesting,"['combinatorics', 'graphs', 'trees']",2800
762,E,Radio stations,"['binary search', 'data structures']",2200
762,D,Maximum path,"['dp', 'greedy', 'implementation']",2300
762,C,Two strings,"['binary search', 'hashing', 'strings', 'two pointers']",2100
762,B,USB vs. PS/2,"['greedy', 'implementation', 'sortings', 'two pointers']",1400
762,A,k-th divisor,"['math', 'number theory']",1400
761,F,Dasha and Photos,"['brute force', 'data structures', 'dp', 'implementation']",2600
761,E,Dasha and Puzzle,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'trees']",2000
761,D,Dasha and Very Difficult Problem,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'sortings']",1700
761,C,Dasha and Password,"['brute force', 'dp', 'implementation']",1500
761,B,Dasha and friends,"['brute force', 'implementation', 'math']",1300
761,A,Dasha and Stairs,"['brute force', 'constructive algorithms', 'implementation', 'math']",1000
760,B,Frodo and pillows,"['binary search', 'greedy']",1500
760,A,Petr and a calendar,"['implementation', 'math']",800
758,F,Geometrical Progression,"['brute force', 'math', 'number theory']",2400
758,E,Broken Tree,"['dfs and similar', 'dp', 'graphs', 'greedy', 'trees']",2600
758,D,Ability To Convert,"['constructive algorithms', 'dp', 'greedy', 'math', 'strings']",2000
758,C,Unfair Poll,"['binary search', 'constructive algorithms', 'implementation', 'math']",1700
758,B,Blown Garland,"['brute force', 'implementation', 'number theory']",1100
758,A,Holiday Of Equality,"['implementation', 'math']",800
757,G,Can Bash Save the Day?,"['data structures', 'divide and conquer', 'graphs', 'trees']",3400
757,F,Team Rocket Rises Again,"['data structures', 'graphs', 'shortest paths']",2800
757,E,Bash Plays with Functions,"['brute force', 'combinatorics', 'dp', 'number theory']",2500
757,D,Felicity's Big Secret Revealed,"['bitmasks', 'dp']",2200
757,C,Felicity is Coming!,"['data structures', 'hashing', 'sortings', 'strings']",1900
757,B,Bash's Big Day,"['greedy', 'math', 'number theory']",1400
757,A,Gotta Catch Em' All!,['implementation'],1000
756,F,Long number,"['expression parsing', 'math', 'number theory']",3400
756,E,Byteland coins,"['combinatorics', 'dp', 'math']",3200
756,D,Bacterial Melee,"['brute force', 'combinatorics', 'dp', 'string suffix structures']",2400
756,C,Nikita and stack,['data structures'],2200
756,B,Travel Card,"['binary search', 'dp']",1600
756,A,Pavel and barbecue,"['constructive algorithms', 'dfs and similar']",1700
755,G,PolandBall and Many Other Balls,"['combinatorics', 'divide and conquer', 'dp', 'fft', 'math', 'number theory']",3200
755,F,PolandBall and Gifts,"['bitmasks', 'dp', 'greedy']",2600
755,E,PolandBall and White-Red graph,"['constructive algorithms', 'graphs', 'shortest paths']",2400
755,D,PolandBall and Polygon,['data structures'],2000
755,C,PolandBall and Forest,"['dfs and similar', 'dsu', 'graphs', 'interactive', 'trees']",1300
755,B,PolandBall and Game,"['binary search', 'data structures', 'games', 'greedy', 'sortings', 'strings']",1100
755,A,PolandBall and Hypothesis,"['brute force', 'graphs', 'math', 'number theory']",800
754,E,Dasha and cyclic table,"['bitmasks', 'brute force', 'fft', 'strings', 'trees']",2600
754,D,Fedor and coupons,"['binary search', 'data structures', 'greedy', 'sortings']",2100
754,C,Vladik and chat,"['brute force', 'constructive algorithms', 'dp', 'implementation', 'strings']",2200
754,B,Ilya and tic-tac-toe game,"['brute force', 'implementation']",1100
754,A,Lesha and array splitting,"['constructive algorithms', 'greedy', 'implementation']",1200
753,C,Interactive Bulls and Cows (Hard),"['brute force', 'constructive algorithms', 'interactive']",2500
753,B,Interactive Bulls and Cows (Easy),"['brute force', 'constructive algorithms', 'implementation']",1600
753,A,Santa Claus and Candies,"['dp', 'greedy', 'math']",1000
750,H,New Year and Snowy Grid,"['dfs and similar', 'dsu', 'graphs', 'interactive']",3500
750,G,New Year and Binary Tree Paths,"['bitmasks', 'brute force', 'combinatorics', 'dp']",3200
750,F,New Year and Finding Roots,"['constructive algorithms', 'implementation', 'interactive', 'trees']",2800
750,E,New Year and Old Subsequence,"['data structures', 'divide and conquer', 'dp', 'matrices']",2600
750,D,New Year and Fireworks,"['brute force', 'data structures', 'dfs and similar', 'dp', 'implementation']",1900
750,C,New Year and Rating,"['binary search', 'greedy', 'math']",1600
750,B,New Year and North Pole,"['geometry', 'implementation']",1300
750,A,New Year and Hurry,"['binary search', 'brute force', 'implementation', 'math']",800
749,E,Inversions After Shuffle,"['data structures', 'probabilities']",2400
749,D,Leaving Auction,"['binary search', 'data structures']",2000
749,C,Voting,"['greedy', 'implementation', 'two pointers']",1500
749,B,Parallelogram is Back,"['brute force', 'constructive algorithms', 'geometry']",1200
749,A,Bachgold Problem,"['greedy', 'implementation', 'math', 'number theory']",800
748,F,Santa Clauses and a Soccer Championship,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']",2300
748,E,Santa Claus and Tangerines,"['binary search', 'data structures', 'greedy', 'two pointers']",2100
748,D,Santa Claus and a Palindrome,"['constructive algorithms', 'data structures', 'greedy']",2100
748,C,Santa Claus and Robot,"['constructive algorithms', 'math']",1400
748,B,Santa Claus and Keyboard Check,"['implementation', 'strings']",1500
748,A,Santa Claus and a Place in a Class,"['implementation', 'math']",800
747,F,Igor and Interesting Numbers,"['brute force', 'combinatorics', 'dp', 'math']",2500
747,E,Comments,"['dfs and similar', 'expression parsing', 'implementation', 'strings']",1700
747,D,Winter Is Coming,"['dp', 'greedy', 'sortings']",1800
747,C,Servers,['implementation'],1300
747,B,Mammoth's Genome Decoding,"['implementation', 'strings']",900
747,A,Display Size,"['brute force', 'math']",800
746,G,New Roads,"['constructive algorithms', 'graphs', 'trees']",2100
746,F,Music in Car,"['data structures', 'greedy', 'two pointers']",2200
746,E,Numbers Exchange,"['greedy', 'implementation', 'math']",1900
746,D,Green and Black Tea,"['constructive algorithms', 'greedy', 'math']",1500
746,C,Tram,"['constructive algorithms', 'implementation', 'math']",1600
746,B,Decoding,"['implementation', 'strings']",900
746,A,Compote,"['implementation', 'math']",800
745,B,Hongcow Solves A Puzzle,['implementation'],1400
745,A,Hongcow Learns the Cyclic Shift,"['implementation', 'strings']",900
744,E,Hongcow Masters the Cyclic Shift,"['strings', 'two pointers']",3200
744,D,Hongcow Draws a Circle,['geometry'],3200
744,C,Hongcow Buys a Deck of Cards,"['bitmasks', 'brute force', 'dp']",2400
744,B,Hongcow's Game,"['bitmasks', 'divide and conquer', 'interactive']",1900
744,A,Hongcow Builds A Nation,"['dfs and similar', 'graphs']",1500
743,E,Vladik and cards,"['binary search', 'bitmasks', 'brute force', 'dp']",2200
743,D,Chloe and pleasant prizes,"['dfs and similar', 'dp', 'graphs', 'trees']",1800
743,C,Vladik and fractions,"['brute force', 'constructive algorithms', 'math', 'number theory']",1500
743,B,Chloe and the sequence ,"['binary search', 'bitmasks', 'constructive algorithms', 'implementation']",1200
743,A,Vladik and flights,"['constructive algorithms', 'greedy', 'implementation']",1200
742,B,Arpa’s obvious problem and Mehrdad’s terrible solution,"['brute force', 'math', 'number theory']",1500
742,A,Arpa’s hard exam and Mehrdad’s naive cheat,"['implementation', 'math', 'number theory']",1000
741,E,Arpa’s abnormal DNA and Mehrdad’s deep interest,"['data structures', 'string suffix structures']",3400
741,D,Arpa’s letter-marked tree and Mehrdad’s Dokhtar-kosh paths,"['data structures', 'dfs and similar', 'trees']",2900
741,C,Arpa’s overnight party and Mehrdad’s silent entering,"['constructive algorithms', 'dfs and similar', 'graphs']",2600
741,B,Arpa's weak amphitheater and Mehrdad's valuable Hoses,"['dfs and similar', 'dp', 'dsu']",1600
741,A,Arpa's loud Owf and Mehrdad's evil plan,"['dfs and similar', 'math']",1600
740,B,Alyona and flowers,['constructive algorithms'],1200
740,A,Alyona and copybooks,"['brute force', 'implementation']",1300
739,E,Gosha is hunting,"['brute force', 'data structures', 'dp', 'flows', 'math', 'probabilities', 'sortings']",3000
739,D,Recover a functional graph,['graph matchings'],3400
739,C,Alyona and towers,['data structures'],2500
739,B,Alyona and a tree,"['binary search', 'data structures', 'dfs and similar', 'graphs', 'trees']",1900
739,A,Alyona and mex,"['constructive algorithms', 'greedy']",1700
737,F,Dirty plates,"['constructive algorithms', 'math']",3300
737,E,Tanya is 5!,"['graph matchings', 'graphs', 'greedy', 'schedules']",3300
736,E,Chess Championship,"['constructive algorithms', 'flows', 'greedy', 'math']",2900
736,D,Permutations,"['math', 'matrices']",2800
735,E,Ostap and Tree,"['dp', 'trees']",2500
735,D,Taxes,"['math', 'number theory']",1600
735,C,Tennis Championship,"['combinatorics', 'constructive algorithms', 'greedy', 'math']",1600
735,B,Urbanization,"['greedy', 'number theory', 'sortings']",1100
735,A,Ostap and Grasshopper,"['implementation', 'strings']",800
734,F,Anton and School,"['bitmasks', 'constructive algorithms', 'implementation', 'math']",2500
734,E,Anton and Tree,"['dfs and similar', 'dp', 'trees']",2100
734,D,Anton and Chess,['implementation'],1700
734,C,Anton and Making Potions,"['binary search', 'dp', 'greedy', 'two pointers']",1600
734,B,Anton and Digits,"['brute force', 'greedy', 'implementation', 'math']",800
734,A,Anton and Danik,"['implementation', 'strings']",800
733,F,Drivers Dissatisfaction,"['data structures', 'dsu', 'graphs', 'trees']",2200
733,E,Sleep in Class,"['constructive algorithms', 'data structures', 'math', 'two pointers']",2400
733,D,Kostya the Sculptor,"['data structures', 'hashing']",1600
733,C,Epidemic in Monstropolis,"['constructive algorithms', 'dp', 'greedy', 'two pointers']",1800
733,B,Parade,['math'],1100
733,A,Grasshopper And the String,['implementation'],1000
732,F,Tourist Reform,"['dfs and similar', 'graphs']",2300
732,E,Sockets,"['greedy', 'sortings']",2100
732,D,Exams,"['binary search', 'greedy', 'sortings']",1700
732,C,Sanatorium,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math']",1200
732,B,Cormen --- The Best Friend Of a Man,"['dp', 'greedy']",1000
732,A,Buy a Shovel,"['brute force', 'constructive algorithms', 'implementation', 'math']",800
731,F,Video Cards,"['brute force', 'data structures', 'implementation', 'math', 'number theory']",1900
731,E,Funny Game,"['dp', 'games']",2200
731,D,80-th Level Archeology,"['brute force', 'data structures', 'greedy', 'sortings']",2200
731,C,Socks,"['dfs and similar', 'dsu', 'graphs', 'greedy']",1600
731,B,Coupons and Discounts,"['constructive algorithms', 'greedy']",1100
731,A,Night at the Museum,"['implementation', 'strings']",800
730,L,Expression Queries,['data structures'],3200
730,K,Roads Orientation Problem,['graphs'],3200
730,J,Bottles,['dp'],1900
730,I,Olympiad in Programming and Sports,"['dp', 'flows', 'graphs', 'greedy']",2000
730,H,Delete Them,"['constructive algorithms', 'implementation']",1300
730,G,Car Repair Shop,['implementation'],1600
730,F,Ber Patio,[],3100
730,E,Award Ceremony,"['greedy', 'implementation']",2200
730,D,Running Over The Bridges,"['greedy', 'implementation', 'math']",2200
730,C,Bulmart,"['binary search', 'dfs and similar']",2100
730,B,Minimum and Maximum,"['constructive algorithms', 'interactive']",1800
730,A,Toda 2,"['greedy', 'implementation']",1800
729,F,Financiers Game,['dp'],2500
729,E,Subordinates,"['constructive algorithms', 'data structures', 'graphs', 'greedy', 'sortings']",1900
729,D,Sea Battle,"['constructive algorithms', 'greedy', 'math']",1700
729,C,Road to Cinema,"['binary search', 'greedy', 'sortings']",1700
729,B,Spotlights,"['dp', 'implementation']",1200
729,A,Interview with Oleg,"['implementation', 'strings']",900
727,F,Polycarp's problems,"['binary search', 'dp', 'greedy']",2300
727,E,Games on a CD,"['data structures', 'hashing', 'string suffix structures', 'strings']",2300
727,D,T-shirts Distribution,"['constructive algorithms', 'flows', 'greedy']",1800
727,C,Guess the Array,"['constructive algorithms', 'interactive', 'math']",1400
727,B,Bill Total Value,"['expression parsing', 'implementation', 'strings']",1600
727,A,Transformation: from A to B,"['brute force', 'dfs and similar', 'math']",1000
725,G,Messages on a Tree,[],3300
725,F,Family Photos,"['games', 'greedy']",2900
725,E,Too Much Money,"['brute force', 'greedy']",2600
725,D,Contest Balloons,"['data structures', 'greedy']",1800
725,C,Hidden Word,"['brute force', 'constructive algorithms', 'implementation', 'strings']",1600
725,B,Food on the Plane,"['implementation', 'math']",1200
725,A,Jumping Ball,['implementation'],1000
724,G,Xor-matic Number of the Graph,"['bitmasks', 'graphs', 'math', 'number theory', 'trees']",2600
724,F,Uniformly Branched Trees,"['combinatorics', 'dp', 'trees']",2700
724,E,Goods transportation,"['dp', 'flows', 'greedy']",2900
724,D,Dense Subsequence,"['data structures', 'greedy', 'strings']",1900
724,C,Ray Tracing,"['greedy', 'hashing', 'implementation', 'math', 'number theory', 'sortings']",1800
724,B,Batch Sort,"['brute force', 'greedy', 'implementation', 'math']",1500
724,A,Checking the Calendar,['implementation'],1000
723,F,st-Spanning Tree,"['dsu', 'graphs', 'greedy', 'implementation']",2300
723,E,One-Way Reform,"['constructive algorithms', 'dfs and similar', 'flows', 'graphs', 'greedy']",2200
723,D,Lakes in Berland,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation']",1600
723,C,Polycarp at the Radio,['greedy'],1600
723,B,Text Document Analysis,"['expression parsing', 'implementation', 'strings']",1100
723,A,The New Year: Meeting Friends,"['implementation', 'math', 'sortings']",800
722,F,Cyclic Cipher,"['chinese remainder theorem', 'data structures', 'implementation', 'number theory', 'two pointers']",2800
722,E,Research Rover,"['combinatorics', 'dp']",2900
722,D,Generating Sets,"['binary search', 'data structures', 'dfs and similar', 'greedy', 'strings', 'trees']",1900
722,C,Destroying Array,"['data structures', 'dsu']",1600
722,B,Verse Pattern,"['implementation', 'strings']",1200
722,A,Broken Clock,"['brute force', 'implementation']",1300
721,E,Road to Home,"['binary search', 'dp']",2700
721,D,Maxim and Array,"['constructive algorithms', 'data structures', 'greedy', 'math']",2000
721,C,Journey,"['dp', 'graphs']",1800
721,B,Passwords,"['implementation', 'math', 'sortings', 'strings']",1100
721,A,One-dimensional Japanese Crossword,['implementation'],800
720,F,Array Covering,['data structures'],3100
720,E,Cipher,['implementation'],3100
720,D,Slalom,"['data structures', 'dp', 'sortings']",3100
720,C,Homework,['constructive algorithms'],3100
720,B,Cactusophobia,"['dfs and similar', 'flows']",2400
720,A,Closing ceremony,['greedy'],2000
719,B,Anatoly and Cockroaches,['greedy'],1400
719,A,Vitya in the Countryside,['implementation'],1100
718,E,Matvey's Birthday,"['bitmasks', 'graphs']",3300
718,D,Andrew and Chemistry,"['dp', 'hashing', 'trees']",2900
718,C,Sasha and Array,"['data structures', 'math', 'matrices']",2300
718,A,Efim and Strange Grade,"['dp', 'implementation', 'math']",1700
717,I,Cowboy Beblop at his computer,['geometry'],2800
717,H,Pokermon League challenge,"['math', 'probabilities']",2400
717,G,Underfail,['flows'],2400
717,F,Heroes of Making Magic III,['data structures'],2600
717,E,"Paint it really, really dark gray",['dfs and similar'],1900
717,D,Dexterina’s Lab,"['games', 'matrices', 'probabilities']",1900
717,C,Potions Homework,"['implementation', 'sortings']",1200
717,B,R3D3’s Summer Adventure,"['dp', 'greedy']",2700
717,A,Festival Organization,"['combinatorics', 'math', 'number theory']",2900
716,B,Complete the Word,"['greedy', 'two pointers']",1300
716,A,Crazy Computer,['implementation'],800
715,E,Complete the Permutations,"['combinatorics', 'fft', 'graphs', 'math']",3400
715,D,Create a Maze,['constructive algorithms'],3100
715,C,Digit Tree,"['dfs and similar', 'divide and conquer', 'dsu', 'trees']",2700
715,B,Complete The Graph,"['binary search', 'constructive algorithms', 'graphs', 'shortest paths']",2300
715,A,Plus and Square Root,"['constructive algorithms', 'math']",1600
714,B,Filya and Homework,"['implementation', 'sortings']",1200
714,A,Meeting of Old Friends,"['implementation', 'math']",1100
713,E,Sonya Partymaker,"['binary search', 'dp']",3300
713,D,Animals and Puzzle,"['binary search', 'data structures']",2700
713,C,Sonya and Problem Wihtout a Legend,"['dp', 'sortings']",2300
713,B,Searching Rectangles,"['binary search', 'constructive algorithms', 'interactive']",2200
713,A,Sonya and Queries,"['data structures', 'implementation']",1400
712,E,Memory and Casinos,"['data structures', 'math', 'probabilities']",2500
712,D,Memory and Scores,"['combinatorics', 'dp', 'math']",2200
712,C,Memory and De-Evolution,"['greedy', 'math']",1600
712,B,Memory and Trident,"['implementation', 'strings']",1100
712,A,Memory and Crow,"['implementation', 'math']",800
711,E,ZS and The Birthday Paradox,"['math', 'number theory', 'probabilities']",2300
711,D,Directed Roads,"['combinatorics', 'dfs and similar', 'graphs', 'math']",1900
711,C,Coloring Trees,['dp'],1700
711,B,Chris and Magic Square,"['constructive algorithms', 'implementation']",1400
711,A,Bus to Udayland,"['brute force', 'implementation']",800
710,F,String Set Queries,"['brute force', 'data structures', 'hashing', 'interactive', 'string suffix structures', 'strings']",2400
710,E,Generate a String,"['dfs and similar', 'dp']",2000
710,D,Two Arithmetic Progressions,"['math', 'number theory']",2500
710,C,Magic Odd Square,"['constructive algorithms', 'math']",1500
710,B,Optimal Point on a Line,"['brute force', 'sortings']",1400
710,A,King Moves,['implementation'],800
709,B,Checkpoints,"['greedy', 'implementation', 'sortings']",1500
709,A,Juicer,['implementation'],900
708,E,Student's Camp,"['dp', 'math']",3100
708,D,Incorrect Flow,['flows'],2900
708,C,Centroids,"['data structures', 'dfs and similar', 'dp', 'graphs', 'greedy', 'trees']",2300
708,B,Recover the String,"['constructive algorithms', 'greedy', 'implementation', 'math']",1900
708,A,Letters Cyclic Shift,"['constructive algorithms', 'greedy', 'implementation', 'strings']",1200
707,E,Garlands,['data structures'],2400
707,D,Persistent Bookcase ,"['bitmasks', 'data structures', 'dfs and similar', 'implementation']",2200
707,C,Pythagorean Triples,"['math', 'number theory']",1500
707,B,Bakery,['graphs'],1300
707,A,Brain's Photos,['implementation'],800
706,E,Working routine,"['data structures', 'implementation']",2500
706,D,Vasiliy's Multiset,"['binary search', 'bitmasks', 'data structures', 'trees']",1800
706,C,Hard problem,"['dp', 'strings']",1600
706,B,Interesting drink,"['binary search', 'dp', 'implementation']",1100
706,A,Beru-taxi,"['brute force', 'geometry', 'implementation']",900
705,B,Spider Man,"['games', 'math']",1100
705,A,Hulk,['implementation'],800
704,E,Iron Man,"['data structures', 'geometry', 'trees']",3300
704,D,Captain America,"['flows', 'greedy']",3100
704,C,Black Widow,"['dp', 'graphs', 'implementation', 'math']",2900
704,B,Ant Man,"['dp', 'graphs', 'greedy']",2500
704,A,Thor,"['brute force', 'data structures', 'implementation']",1600
703,E,Mishka and Divisors,"['dp', 'number theory']",2600
703,D,Mishka and Interesting sum,['data structures'],2100
703,C,Chris and Road,"['geometry', 'implementation']",2100
703,B,Mishka and trip,"['implementation', 'math']",1400
703,A,Mishka and Game,['implementation'],800
702,F,T-Shirts,['data structures'],2800
702,E,Analysis of Pathes in Functional Graph,"['data structures', 'graphs']",2100
702,D,Road to Post Office,['math'],1900
702,C,Cellular Network,"['binary search', 'implementation', 'two pointers']",1500
702,B,Powers of Two,"['brute force', 'data structures', 'implementation', 'math']",1500
702,A,Maximum Increase,"['dp', 'greedy', 'implementation']",800
701,C,They Are Everywhere,"['binary search', 'strings', 'two pointers']",1500
701,B,Cells Not Under Attack,"['data structures', 'math']",1200
701,A,Cards,"['greedy', 'implementation']",800
700,E,Cool Slogans,"['string suffix structures', 'strings']",3300
700,D,Huffman Coding on Segment,"['data structures', 'greedy']",3100
700,C,Break Up,"['dfs and similar', 'graphs']",2600
700,B,Connecting Universities,"['dfs and similar', 'dp', 'graphs', 'trees']",1800
700,A,As Fast As Possible,"['binary search', 'math']",1900
699,B,One Bomb,['implementation'],1400
699,A,Launch of Collider,['implementation'],1000
698,F,Coprime Permutation,"['combinatorics', 'number theory']",3000
698,E,Cron,[],2800
698,D,Limak and Shooting Points,"['brute force', 'geometry', 'math']",2600
698,C,LRU,"['bitmasks', 'dp', 'math', 'probabilities']",2400
698,B,Fix a Tree,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'trees']",1700
698,A,Vacations,['dp'],1400
697,B,Barnicle,"['brute force', 'implementation', 'math', 'strings']",1400
697,A,Pineapple Incident,"['implementation', 'math']",900
696,F,...Dary!,"['binary search', 'geometry', 'two pointers']",3300
696,E,...Wait for it...,"['data structures', 'dsu', 'trees']",3000
696,D,Legen...,"['data structures', 'dp', 'matrices', 'strings']",2500
696,C,PLEASE,"['combinatorics', 'dp', 'implementation', 'math', 'matrices']",2000
696,B,Puzzles,"['dfs and similar', 'math', 'probabilities', 'trees']",1700
696,A,Lorenzo Von Matterhorn,"['brute force', 'data structures', 'implementation', 'trees']",1500
691,F,Couple Cover,"['brute force', 'dp', 'number theory']",2200
691,E,Xor-sequences,['matrices'],1900
691,D,Swaps in Permutation,"['dfs and similar', 'dsu', 'math']",1700
691,C,Exponential notation,"['implementation', 'strings']",1800
691,B,s-palindrome,"['implementation', 'strings']",1600
691,A,Fashion in Berland,['implementation'],1000
690,F3,Tree of Life (hard),['trees'],3200
690,F2,Tree of Life (medium),"['constructive algorithms', 'hashing', 'trees']",2700
690,F1,Tree of Life (easy),[],1300
690,E2,Photographs (II),[],2600
690,E1,Photographs (I),[],1800
690,D3,The Wall (hard),['dp'],2100
690,D2,The Wall (medium),['combinatorics'],1800
690,D1,The Wall (easy),[],1200
690,C3,Brain Network (hard),['trees'],2200
690,C2,Brain Network (medium),"['dfs and similar', 'graphs', 'trees']",1500
690,C1,Brain Network (easy),[],1300
690,B3,Recover Polygon (hard),['data structures'],2600
690,B2,Recover Polygon (medium),['geometry'],2600
690,B1,Recover Polygon (easy),[],1700
690,A3,Collective Mindsets (hard),[],2400
690,A2,Collective Mindsets (medium),[],2300
690,A1,Collective Mindsets (easy),[],1100
689,E,Mike and Geometry Problem,"['combinatorics', 'data structures', 'dp', 'geometry', 'implementation']",2000
689,D,Friends and Subsequences,"['binary search', 'data structures']",2100
689,C,Mike and Chocolate Thieves,"['binary search', 'combinatorics', 'math']",1700
689,B,Mike and Shortcuts,"['dfs and similar', 'graphs', 'greedy', 'shortest paths']",1600
689,A,Mike and Cellphone,"['brute force', 'constructive algorithms', 'implementation']",1400
688,B,Lovely Palindromes,"['constructive algorithms', 'math']",1000
688,A,Opponents,['implementation'],800
687,E,TOF,"['dfs and similar', 'graphs']",2900
687,D,Dividing Kingdom II,"['brute force', 'data structures', 'dsu', 'graphs', 'sortings']",2500
687,C,The Values You Can Make,['dp'],1900
687,B,Remainders Game,"['chinese remainder theorem', 'math', 'number theory']",1800
687,A,NP-Hard Problem,"['dfs and similar', 'graphs']",1500
686,B,Little Robber Girl's Zoo,"['constructive algorithms', 'implementation', 'sortings']",1100
686,A,Free Ice Cream,"['constructive algorithms', 'implementation']",800
685,E,Travelling Through the Snow Queen's Kingdom,"['bitmasks', 'brute force', 'divide and conquer', 'graphs']",2800
685,D,Kay and Eternity,"['brute force', 'implementation', 'sortings']",2600
685,C,Optimal Point,"['binary search', 'math']",2900
685,B,Kay and Snowflake,"['data structures', 'dfs and similar', 'dp', 'trees']",1900
685,A,Robbers' watch,"['brute force', 'combinatorics', 'dp', 'math']",1700
683,J,The Hero with Bombs,['*special'],3000
683,I,Loader,"['*special', 'graphs']",2500
683,H,Exchange of Books,['*special'],1900
683,G,The Fraction,['*special'],1900
683,F,Reformat the String,['*special'],1800
683,E,Hammer throwing,['*special'],1800
683,D,Chocolate Bar,"['*special', 'math']",1400
683,C,Symmetric Difference,['*special'],1600
683,B,The Teacher of Physical Education,['*special'],1600
683,A,The Check of the Point,"['*special', 'geometry']",1200
682,E,Alyona and Triangles,"['geometry', 'two pointers']",2600
682,D,Alyona and Strings,"['dp', 'strings']",1900
682,C,Alyona and the Tree,"['dfs and similar', 'dp', 'graphs', 'trees']",1600
682,B,Alyona and Mex,['sortings'],1200
682,A,Alyona and Numbers,"['constructive algorithms', 'math', 'number theory']",1100
681,E,Runaway to a Shadow,"['geometry', 'sortings']",2500
681,D,Gifts by the List,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']",2000
681,C,Heap Operations,"['constructive algorithms', 'data structures', 'greedy']",1600
681,B,Economy Game,['brute force'],1300
681,A,A Good Contest,['implementation'],800
680,B,Bear and Finding Criminals,"['constructive algorithms', 'implementation']",1000
680,A,Bear and Five Cards,"['constructive algorithms', 'implementation']",800
679,E,Bear and Bad Powers of 42,['data structures'],3100
679,D,Bear and Chase,"['brute force', 'dfs and similar', 'graphs', 'implementation', 'math', 'probabilities']",2900
679,C,Bear and Square Grid,"['dfs and similar', 'dsu', 'implementation']",2400
679,B,Bear and Tower of Cubes,"['binary search', 'dp', 'greedy']",2200
679,A,Bear and Prime 100,"['constructive algorithms', 'interactive', 'math']",1400
678,F,Lena and Queries,"['data structures', 'divide and conquer', 'geometry']",2500
